timestamp,rv_ratio,iv_ratio,full_score,rv_only_score,delta_volatility_score,full_width,rv_only_width,delta_grid_width,full_mode,rv_only_mode,full_volatility_state,rv_only_volatility_state,delta_capital,full_capital,rv_only_capital,delta_level_count,full_level_count,rv_only_level_count
2026-08-24T06:11:33.895Z,1.5701041926563042,1.0034703918467756,1.428445742453922,1.5701041926563042,-0.1416584502023821,0.01428445742453922,0.023551562889844564,-0.009267105465305344,normal,defensive,normal,high,500.0,1000.0,500.0,4,10,6
2026-08-24T06:11:38.897Z,1.6176807721885968,1.0034703918467756,1.4641281771031416,1.6176807721885968,-0.15355259508545527,0.014641281771031417,0.024265211582828954,-0.009623929811797537,normal,defensive,normal,high,500.0,1000.0,500.0,4,10,6
2026-08-24T06:11:43.897Z,1.9288528304027144,1.0034703918467756,1.6975072207637296,1.9288528304027144,-0.23134560963898476,0.025462608311455946,0.028932792456040714,-0.003470184144584769,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:11:48.898Z,1.9653364407330838,1.0059084519416621,1.7254794435352285,1.9653364407330838,-0.23985699719785525,0.02588219165302843,0.029480046610996256,-0.0035978549579678276,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:11:53.899Z,1.9416528481735693,1.0059084519416621,1.7077167491155927,1.9416528481735693,-0.23393609905797663,0.025615751236733892,0.02912479272260354,-0.0035090414858696475,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:11:58.901Z,1.7764302838097965,1.0059084519416621,1.583799825842763,1.7764302838097965,-0.19263045796703349,0.023756997387641445,0.026646454257146946,-0.002889456869505501,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:03.905Z,1.8470769270168488,1.0059084519416621,1.636784808248052,1.8470769270168488,-0.21029211876879672,0.02455177212372078,0.02770615390525273,-0.0031543817815319515,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:08.902Z,2.382169355873935,1.000263574064312,2.0366929104215292,2.382169355873935,-0.34547644545240574,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:13.904Z,2.4710130489210176,1.000263574064312,2.103325680206841,2.4710130489210176,-0.3676873687141766,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:18.904Z,2.6540538866209173,1.000263574064312,2.240606308481766,2.6540538866209173,-0.41344757813915134,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:23.905Z,2.5735801036710018,1.000263574064312,2.180250971269329,2.5735801036710018,-0.3933291324016728,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:28.905Z,2.6668670599695434,1.0007687576875768,2.250342484399052,2.6668670599695434,-0.4165245755704916,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:33.906Z,2.440470325526041,1.0007687576875768,2.0805449335664252,2.440470325526041,-0.3599253919596159,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:38.907Z,2.475905345719722,1.000669851205183,2.1070964720910874,2.475905345719722,-0.3688088736286348,0.03,0.03,0.0,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:43.917Z,2.136019601124754,1.0006588628028024,1.852179416544266,2.136019601124754,-0.2838401845804881,0.02778269124816399,0.03,-0.002217308751836008,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:48.920Z,2.173011658973755,0.998616388114115,1.8794128412588451,2.173011658973755,-0.2935988177149098,0.028191192618882678,0.03,-0.0018088073811173208,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:53.919Z,2.1990885252840466,0.998616388114115,1.8989704909915637,2.1990885252840466,-0.30011803429248296,0.028484557364873455,0.03,-0.001515442635126544,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:12:58.920Z,2.17065813933875,0.998616388114115,1.8776477015325912,2.17065813933875,-0.29301043780615865,0.028164715522988867,0.03,-0.0018352844770111315,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:13:03.923Z,2.0935739040642494,0.998616388114115,1.8198345250767158,2.0935739040642494,-0.27373937898753353,0.027297517876150736,0.03,-0.0027024821238492633,defensive,defensive,high,high,0.0,500.0,500.0,0,6,6
2026-08-24T06:13:08.922Z,1.224652474200023,0.9980234115915929,1.1679952085479155,1.224652474200023,-0.0566572656521076,0.011679952085479155,0.01224652474200023,-0.0005665726565210749,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:13.922Z,1.1250170565030586,0.9980234115915929,1.093268645275192,1.1250170565030586,-0.031748411227866535,0.01093268645275192,0.011250170565030587,-0.0003174841122786671,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:18.923Z,0.890210151960791,0.9980234115915929,0.9171634668684914,0.8902101519607909,0.026953314907700476,0.009171634668684914,0.00890210151960791,0.00026953314907700483,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:23.924Z,0.8678088228522775,0.9980234115915929,0.9003624700371062,0.8678088228522775,0.03255364718482878,0.009003624700371061,0.008678088228522776,0.00032553647184828567,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:28.927Z,,,,,,0.0,0.0,0.0,pause,pause,normal,initializing,0.0,0.0,0.0,0,0,0
2026-08-24T06:13:33.928Z,0.6640028521977638,1.0077965431664946,0.7499512749399464,0.6640028521977638,0.08594842274218262,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:38.929Z,0.6381327500039222,1.0077965431664946,0.7305486982945653,0.6381327500039222,0.09241594829064304,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:43.931Z,0.7798170347970483,1.0077965431664946,0.83681191188941,0.7798170347970483,0.05699487709236162,0.0083681191188941,0.007798170347970483,0.0005699487709236164,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:48.932Z,0.7139658043978151,1.0048755847407376,0.7866932494835457,0.7139658043978151,0.07272744508573059,0.007866932494835457,0.0075,0.0003669324948354577,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:53.932Z,0.7362810762412819,1.0048755847407376,0.8034297033661459,0.736281076241282,0.06714862712486391,0.008034297033661458,0.0075,0.0005342970336614586,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:13:58.932Z,0.7388036012898098,1.0048535160539378,0.8053160799808419,0.7388036012898098,0.06651247869103205,0.00805316079980842,0.0075,0.0005531607998084196,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:03.935Z,0.7802673242042999,1.0048314483364447,0.836408355237336,0.7802673242042998,0.05614103103303625,0.00836408355237336,0.007802673242042998,0.0005614103103303621,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:08.933Z,0.7905618394105123,1.0001976501592182,0.8429707920976888,0.7905618394105124,0.05240895268717638,0.008429707920976888,0.007905618394105123,0.0005240895268717651,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:13.934Z,0.7830428453639002,1.0001976501592182,0.8373315465627298,0.7830428453639002,0.05428870119882956,0.008373315465627298,0.007830428453639002,0.0005428870119882964,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:18.935Z,0.7779062634995896,1.0001976501592182,0.8334791101644967,0.7779062634995896,0.05557284666490714,0.008334791101644968,0.007779062634995896,0.0005557284666490719,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:23.936Z,0.7039526444592141,1.0001976501592182,0.7780138958842151,0.7039526444592141,0.07406125142500097,0.007780138958842151,0.0075,0.0002801389588421516,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:28.937Z,0.6764273962674318,1.0003513780608324,0.7574083917157819,0.6764273962674318,0.08098099544835013,0.007574083917157819,0.0075,7.408391715781927e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:33.938Z,0.6981578619935364,1.0003513780608324,0.7737062410103603,0.6981578619935364,0.07554837901682399,0.007737062410103603,0.0075,0.00023706241010360354,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:38.939Z,0.678712251598533,1.0003513780608324,0.7591220332141078,0.678712251598533,0.08040978161557477,0.007591220332141078,0.0075,9.122033214107803e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:43.939Z,0.5374392482305173,1.0003513780608324,0.653167280688096,0.5374392482305173,0.11572803245757879,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:48.940Z,0.4110528150963842,0.9983968375974526,0.5578888207216512,0.4110528150963842,0.14683600562526705,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:53.941Z,0.46139570175659944,0.9984187640005272,0.5956514673175813,0.46139570175659944,0.1342557655609819,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:14:58.942Z,0.4899632112619521,0.9984406913667011,0.6170825812881393,0.4899632112619521,0.12711937002618723,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:03.953Z,0.4942706117672936,0.9984406913667011,0.6203131316671455,0.49427061176729364,0.12604251989985188,0.0075,0.0075,0.0,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:08.944Z,0.5674587449288523,1.0021083609689674,0.6761211489388811,0.5674587449288523,0.1086624040100288,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:13.946Z,0.790830639402784,1.0021083609689674,0.8436500697943299,0.7908306394027841,0.052819430391545796,0.008436500697943298,0.00790830639402784,0.000528194303915458,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:18.947Z,0.7923584712757367,1.0021083609689674,0.8447959436990443,0.7923584712757367,0.05243747242330765,0.008447959436990444,0.007923584712757366,0.0005243747242330773,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:23.947Z,0.8323380192980063,1.0021083609689674,0.8747806047157466,0.8323380192980063,0.042442585417740264,0.008747806047157466,0.008323380192980063,0.00042442585417740326,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:28.948Z,0.829386887095241,1.002470735510509,0.872657849199058,0.8293868870952409,0.04327096210381709,0.00872657849199058,0.008293868870952409,0.00043270962103817215,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:33.949Z,0.8540882723947207,1.0028331100520502,0.891274481809053,0.8540882723947206,0.03718620941433237,0.00891274481809053,0.008540882723947206,0.0003718620941433239,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:38.951Z,0.8572832090575244,1.0028331100520502,0.8936706843061559,0.8572832090575244,0.03638747524863151,0.008936706843061559,0.008572832090575244,0.0003638747524863147,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:43.952Z,0.8572102412047231,1.0028110862212853,0.8936104524588637,0.8572102412047231,0.03640021125414061,0.008936104524588637,0.008572102412047231,0.00036400211254140544,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:48.953Z,1.2305776050919153,1.0035357417371253,1.1738171392532177,1.2305776050919153,-0.05676046583869754,0.011738171392532177,0.012305776050919153,-0.0005676046583869762,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:53.953Z,1.2064554420708087,1.004282420116394,1.155912186582205,1.2064554420708087,-0.05054325548860361,0.01155912186582205,0.012064554420708086,-0.0005054325548860365,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:15:58.955Z,1.2046715815837656,1.004282420116394,1.1545742912169228,1.2046715815837656,-0.05009729036684285,0.011545742912169229,0.012046715815837656,-0.0005009729036684271,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:03.966Z,1.2180792684717316,1.0042383117025715,1.1646190292794416,1.2180792684717316,-0.05346023919229004,0.011646190292794416,0.012180792684717315,-0.000534602391922899,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:08.956Z,1.2041099908576383,1.0051933507542985,1.1543808308318033,1.2041099908576383,-0.04972916002583494,0.011543808308318033,0.012041099908576384,-0.0004972916002583504,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:13.958Z,1.0657145112893027,1.006192494345506,1.0508340070533535,1.0657145112893027,-0.014880504235949221,0.010508340070533535,0.010657145112893026,-0.00014880504235949103,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:18.958Z,1.066023197590802,1.006192494345506,1.0510655217794782,1.066023197590802,-0.0149576758113239,0.010510655217794781,0.01066023197590802,-0.00014957675811323907,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:23.959Z,1.0395759804571127,1.0061814468757893,1.0312273470617819,1.0395759804571127,-0.008348633395330873,0.01031227347061782,0.010395759804571128,-8.348633395330839e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:28.961Z,1.0414317560780233,1.0050944224857268,1.0323474226799492,1.0414317560780233,-0.00908433339807413,0.010323474226799492,0.010414317560780232,-9.08433339807408e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:33.962Z,1.0143765414201944,1.0040184453227932,1.011787017395844,1.0143765414201944,-0.0025895240243503093,0.01011787017395844,0.010143765414201944,-2.5895240243503648e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:38.963Z,1.0611542523243307,1.0040184453227932,1.0468703005739464,1.0611542523243307,-0.014283951750384327,0.010468703005739464,0.010611542523243306,-0.00014283951750384237,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:43.964Z,1.1023340412228655,1.0039963988493885,1.0777496306294962,1.1023340412228655,-0.024584410593369244,0.010777496306294963,0.011023340412228655,-0.00024584410593369264,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:48.964Z,0.5631906574213659,1.0070374599271004,0.6741523580477995,0.5631906574213659,0.11096170062643362,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:53.965Z,0.5336929573364942,1.0101005665100347,0.6527948596298794,0.5336929573364942,0.11910190229338513,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:16:58.967Z,0.5333025765878091,1.0101005665100347,0.6525020740683656,0.5333025765878091,0.11919949748055647,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:03.971Z,0.5535558921223617,1.0101005665100347,0.66769206071928,0.5535558921223617,0.11413616859691833,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:08.969Z,0.6209893980081315,1.009760221334153,0.7181821038396368,0.6209893980081315,0.0971927058315053,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:13.970Z,0.5357732251941119,1.0094198761582716,0.6541848879351517,0.5357732251941119,0.11841166274103987,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:18.971Z,0.6180713596940013,1.0094198761582716,0.7159084888100689,0.6180713596940013,0.09783712911606757,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:23.972Z,0.6481761191935805,1.0094198761582716,0.7384870584347533,0.6481761191935805,0.09031093924117273,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:28.974Z,0.7220074410878865,1.0094198761582716,0.7938605498554827,0.7220074410878864,0.07185310876759632,0.007938605498554827,0.0075,0.00043860549855482753,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:33.973Z,0.6940316168316406,1.0042598041368407,0.7715886636579405,0.6940316168316406,0.07755704682629994,0.007715886636579405,0.0075,0.0002158866365794057,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:38.974Z,0.5421670435514101,1.0042598041368407,0.6576902336977677,0.5421670435514101,0.11552319014635759,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:43.975Z,0.5413210371115614,1.0042598041368407,0.6570557288678813,0.5413210371115614,0.1157346917563199,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:48.976Z,0.5606602008494095,1.0042598041368407,0.6715601016712673,0.5606602008494095,0.11089990082185786,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:53.977Z,0.5606926399718624,1.0042598041368407,0.6715844310131069,0.5606926399718624,0.11089179104124458,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:17:58.980Z,0.5610904535774891,1.0042598041368407,0.6718827912173271,0.5610904535774891,0.11079233763983798,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:03.990Z,0.4033736517833367,1.004237753332016,0.5535896771705064,0.4033736517833367,0.15021602538716977,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:08.980Z,0.40809592952144275,1.0042157034955208,0.5571258730149622,0.40809592952144275,0.14902994349351945,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:13.984Z,0.4594006034755285,1.0046109256982259,0.5957031840312028,0.4594006034755285,0.1363025805556743,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:18.982Z,0.3731376436752422,1.0046109256982259,0.5310059641809881,0.3731376436752422,0.1578683205057459,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:23.982Z,0.3395039450518286,1.0045230985420692,0.5057587334243887,0.3395039450518286,0.16625478837256008,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:28.983Z,0.2379746716819639,1.0045230985420692,0.4296117783969902,0.23797467168196387,0.19163710671502635,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:33.983Z,0.43314435979303295,1.0044352713859124,0.5759670876912528,0.43314435979303295,0.14282272789821987,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:38.984Z,0.44504950099524987,1.0044352713859124,0.5848959435929155,0.4450495009952499,0.1398464425976656,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:43.985Z,0.5110525170615112,1.0044352713859124,0.6343982056426115,0.5110525170615112,0.12334568858110029,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:48.986Z,0.5299830580934792,1.0044352713859124,0.6485961114165875,0.5299830580934792,0.11861305332310823,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:53.987Z,0.5335637760709724,1.0044352713859124,0.6512816498997074,0.5335637760709724,0.117717873828735,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:18:58.988Z,0.5344390139738611,1.0044352713859124,0.6519380783268739,0.5344390139738611,0.11749906435301283,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:03.989Z,0.6396257229543284,1.0049234586061726,0.7309501568672894,0.6396257229543284,0.09132443391296097,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:08.990Z,0.667676236715877,1.0048462429268452,0.7519687382686191,0.667676236715877,0.08429250155274215,0.007519687382686191,0.0075,1.96873826861909e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:13.991Z,0.6224268196876224,1.0054005400540054,0.7181702497792182,0.6224268196876224,0.0957434300915958,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:18.992Z,0.6202481932469557,1.0054005400540054,0.716536279948718,0.6202481932469557,0.09628808670176237,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:23.993Z,0.6231882722313365,1.0048956115123706,0.7186151070515951,0.6231882722313365,0.0954268348202586,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:28.994Z,0.6249330394427558,1.0047632636038368,0.7198905954830261,0.6249330394427558,0.09495755604027034,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:33.994Z,0.4830123368542816,1.004258401562877,0.6133238530314304,0.4830123368542816,0.13031151617714887,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:38.995Z,0.47602139882805466,1.004258401562877,0.6080806495117603,0.47602139882805466,0.13205925068370566,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:43.995Z,0.41431973743017164,1.0054986061417563,0.5621144546080679,0.41431973743017164,0.14779471717789622,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:48.996Z,0.4661382098462597,1.0054986061417563,0.6009783089201339,0.4661382098462597,0.13484009907387423,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:53.998Z,0.47619757020756187,1.0066062375172837,0.6087997370349923,0.47619757020756187,0.13260216682743048,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:19:58.999Z,0.4801157177546484,1.0066062375172837,0.6117383476953072,0.4801157177546484,0.13162262994065882,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:04.000Z,0.4073977938342364,1.0059697561617982,0.5570407844161269,0.4073977938342364,0.1496429905818905,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:09.004Z,0.41342533497911615,1.0057600526633388,0.5615090144001718,0.41342533497911615,0.1480836794210556,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:14.003Z,0.4473352706900782,1.004914220525646,0.5867300081489701,0.4473352706900782,0.13939473745889192,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:19.004Z,0.5278984402551551,1.004914220525646,0.6471523853227779,0.5278984402551551,0.11925394506762277,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:24.005Z,0.5317104663248402,1.0047709400397031,0.649975584753556,0.5317104663248402,0.11826511842871579,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:29.006Z,0.5330624960652147,1.0046277004057462,0.6509537971503476,0.5330624960652147,0.1178913010851329,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:34.008Z,0.5491176716682856,1.0046277004057462,0.6629951788526507,0.5491176716682856,0.11387750718436507,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:39.008Z,0.5540900709577936,1.0045395732362552,0.666702446527409,0.5540900709577936,0.11261237556961534,0.0075,0.0075,0.0,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:44.009Z,0.5540900709577936,1.002949367366182,0.6663048950598907,0.5540900709577936,0.11221482410209704,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:49.010Z,0.6671070411682672,1.002949367366182,0.751067622717746,0.6671070411682672,0.08396058154947872,0.00751067622717746,0.0075,1.0676227177460265e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:54.011Z,0.6767875157629192,1.00144727320571,0.757952455123617,0.6767875157629192,0.0811649393606978,0.00757952455123617,0.0075,7.952455123617051e-05,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:20:59.012Z,0.6778890020626382,1.001161873027008,0.7587072198037306,0.6778890020626381,0.08081821774109244,0.007587072198037306,0.0075,8.707219803730671e-05,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:04.013Z,0.4239807161413549,1.0022682942865284,0.5685526106776483,0.4239807161413549,0.14457189453629338,0.0075,0.0075,0.0,short_bias,short_bias,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:09.013Z,0.48630621007145425,1.0022682942865284,0.6152967311252228,0.4863062100714542,0.12899052105376857,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:14.015Z,0.542342928638927,1.0036599531000021,0.6576721847541958,0.542342928638927,0.11532925611526879,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:19.017Z,0.5802533186628364,1.0034785180965111,0.6860596185212551,0.5802533186628364,0.10580629985841872,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:24.016Z,0.5833652999848234,1.0031158448101196,0.6883029361911475,0.5833652999848234,0.10493763620632401,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:29.019Z,0.5967310692716519,1.0029346064561342,0.6982819535677725,0.5967310692716519,0.10155088429612058,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:34.019Z,0.6189850069405589,1.0029346064561342,0.7149724068194527,0.6189850069405589,0.09598739987889382,0.0075,0.0075,0.0,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
2026-08-24T06:21:39.020Z,0.6815754500038467,1.0028577372414622,0.7618960218132506,0.6815754500038467,0.08032057180940388,0.007618960218132506,0.0075,0.0001189602181325064,normal,normal,normal,normal,0.0,1000.0,1000.0,0,10,10
