timestamp,iv_minus_rv_pnl,iv_minus_static_pnl,iv_minus_rv_inventory,iv_minus_static_inventory,iv_minus_rv_drawdown,iv_minus_static_drawdown
2026-08-24T05:39:03.391Z,3.3886200000000013,-9.86207,-0.011999999999999997,-0.043399999999999994,-2.9373699999999996,8.75252
2026-08-24T05:39:08.385Z,3.4306199999999993,-9.71017,-0.011999999999999997,-0.043399999999999994,-2.9793699999999994,8.600620000000001
2026-08-24T05:39:13.386Z,3.21462,-10.49137,-0.011999999999999997,-0.043399999999999994,-2.76337,9.38182
2026-08-24T05:39:18.388Z,3.21462,-10.49137,-0.011999999999999997,-0.043399999999999994,-2.76337,9.38182
2026-08-24T05:39:23.389Z,3.2746199999999988,-10.274370000000001,-0.011999999999999997,-0.043399999999999994,-2.8233700000000006,9.164819999999999
2026-08-24T05:39:28.390Z,3.238620000000001,-10.40457,-0.011999999999999997,-0.043399999999999994,-2.7873699999999992,9.295020000000001
2026-08-24T05:39:33.393Z,3.238620000000001,-10.40457,-0.011999999999999997,-0.043399999999999994,-2.7873699999999992,9.295020000000001
2026-08-24T05:39:38.394Z,3.238620000000001,-10.40457,-0.011999999999999997,-0.043399999999999994,-2.7873699999999992,9.295020000000001
2026-08-24T05:39:43.396Z,3.238620000000001,-10.40457,-0.011999999999999997,-0.043399999999999994,-2.7873699999999992,9.295020000000001
2026-08-24T05:39:48.397Z,3.2746199999999988,-10.274370000000001,-0.011999999999999997,-0.043399999999999994,-2.8233700000000006,9.164819999999999
2026-08-24T05:39:53.399Z,3.53862,-9.319569999999999,-0.011999999999999997,-0.043399999999999994,-3.08737,8.21002
2026-08-24T05:39:58.402Z,3.6946200000000005,-8.755370000000001,-0.011999999999999997,-0.043399999999999994,-3.2433700000000005,7.64582
2026-08-24T05:40:03.413Z,3.9466200000000002,-7.84397,-0.011999999999999997,-0.043399999999999994,-3.495370000000001,6.73442
2026-08-24T05:40:08.406Z,3.9826200000000007,-7.71377,-0.011999999999999997,-0.043399999999999994,-3.531369999999999,6.604220000000001
2026-08-24T05:40:13.408Z,3.77862,-8.451569999999998,-0.011999999999999997,-0.043399999999999994,-3.32737,7.34202
2026-08-24T05:40:18.410Z,3.658620000000001,-8.88557,-0.011999999999999997,-0.043399999999999994,-3.207369999999999,7.77602
2026-08-24T05:40:23.414Z,3.472619999999999,-9.55827,-0.011999999999999997,-0.043399999999999994,-3.021370000000001,8.44872
2026-08-24T05:40:28.413Z,3.26262,-10.31777,-0.011999999999999997,-0.043399999999999994,-2.81137,9.208219999999999
2026-08-24T05:40:33.415Z,3.26262,-10.31777,-0.011999999999999997,-0.043399999999999994,-2.81137,9.208219999999999
2026-08-24T05:40:38.417Z,3.26262,-10.31777,-0.011999999999999997,-0.043399999999999994,-2.81137,9.208219999999999
2026-08-24T05:40:43.419Z,3.148620000000001,-10.73007,-0.011999999999999997,-0.043399999999999994,-2.6973699999999994,9.62052
2026-08-24T05:40:48.420Z,3.1306200000000004,-10.79517,-0.011999999999999997,-0.043399999999999994,-2.6793699999999987,9.68562
2026-08-24T05:40:53.422Z,2.89062,-11.663170000000001,-0.011999999999999997,-0.043399999999999994,-2.4393699999999985,10.55362
2026-08-24T05:40:58.424Z,2.89062,-11.663170000000001,-0.011999999999999997,-0.043399999999999994,-2.4393699999999985,10.55362
2026-08-24T05:41:03.432Z,2.7826199999999996,-12.05377,-0.011999999999999997,-0.043399999999999994,-2.3313699999999997,10.94422
2026-08-24T05:41:08.428Z,2.7826199999999996,-12.05377,-0.011999999999999997,-0.043399999999999994,-2.3313699999999997,10.94422
2026-08-24T05:41:13.428Z,2.770619999999999,-12.09717,-0.011999999999999997,-0.043399999999999994,-2.319370000000001,10.98762
2026-08-24T05:41:18.431Z,2.7106200000000005,-12.31417,-0.011999999999999997,-0.043399999999999994,-2.2593700000000005,11.204619999999998
2026-08-24T05:41:23.433Z,2.7946199999999983,-12.010370000000002,-0.011999999999999997,-0.043399999999999994,-2.34337,10.90082
2026-08-24T05:41:28.434Z,2.74662,-12.183969999999999,-0.011999999999999997,-0.043399999999999994,-2.29537,11.07442
2026-08-24T05:41:33.436Z,2.572619999999999,-12.813270000000001,-0.011999999999999997,-0.043399999999999994,-2.1213700000000006,11.703719999999999
2026-08-24T05:41:38.437Z,2.3626199999999997,-13.57277,-0.011999999999999997,-0.043399999999999994,-1.9113699999999998,12.46322
2026-08-24T05:41:43.439Z,2.3986199999999993,-13.44257,-0.011999999999999997,-0.043399999999999994,-1.9473699999999994,12.333020000000001
2026-08-24T05:41:48.441Z,2.3986199999999993,-13.44257,-0.011999999999999997,-0.043399999999999994,-1.9473699999999994,12.333020000000001
2026-08-24T05:41:53.443Z,2.37462,-13.52937,-0.011999999999999997,-0.043399999999999994,-1.9233700000000002,12.41982
2026-08-24T05:41:58.445Z,2.2458799999999997,-13.94071,-0.0242,-0.0556,-1.7946299999999997,12.83116
2026-08-24T05:42:03.448Z,2.07648,-14.32991,-0.0242,-0.0556,-1.6252300000000002,13.22036
2026-08-24T05:42:08.447Z,2.0462299999999995,-14.44111,-0.0121,-0.0556,-1.5949799999999996,13.331560000000001
2026-08-24T05:42:13.448Z,2.312429999999999,-13.21791,-0.0121,-0.0556,-1.861180000000001,12.10836
2026-08-24T05:42:18.449Z,2.36083,-12.995510000000001,-0.0121,-0.0556,-1.90958,11.885959999999999
2026-08-24T05:42:23.452Z,2.36083,-12.995510000000001,-0.0121,-0.0556,-1.90958,11.885959999999999
2026-08-24T05:42:28.454Z,2.36083,-12.995510000000001,-0.0121,-0.0556,-1.90958,11.885959999999999
2026-08-24T05:42:33.455Z,2.3850300000000004,-12.88431,-0.0121,-0.0556,-1.9337800000000005,11.77476
2026-08-24T05:42:38.456Z,2.437809999999999,-12.44003,0.00010000000000000286,-0.043399999999999994,-1.9865600000000008,11.33048
2026-08-24T05:42:43.457Z,2.43656,-11.897530000000001,0.00010000000000000286,-0.043399999999999994,-1.9853100000000001,10.78798
2026-08-24T05:42:48.459Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:42:53.462Z,2.43656,-11.897530000000001,0.00010000000000000286,-0.043399999999999994,-1.9853100000000001,10.78798
2026-08-24T05:42:58.462Z,2.43661,-11.919229999999999,0.00010000000000000286,-0.043399999999999994,-1.98536,10.80968
2026-08-24T05:43:03.475Z,2.4368099999999995,-12.00603,0.00010000000000000286,-0.043399999999999994,-1.9855599999999995,10.89648
2026-08-24T05:43:08.465Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:43:13.465Z,2.4369099999999992,-12.049430000000001,0.00010000000000000286,-0.043399999999999994,-1.985660000000001,10.939879999999999
2026-08-24T05:43:18.467Z,2.4371100000000006,-12.13623,0.00010000000000000286,-0.043399999999999994,-1.9858599999999988,11.02668
2026-08-24T05:43:23.469Z,2.4379600000000003,-12.50513,0.00010000000000000286,-0.043399999999999994,-1.9867100000000004,11.39558
2026-08-24T05:43:28.472Z,2.4391099999999994,-13.00423,0.00010000000000000286,-0.043399999999999994,-1.9878599999999995,11.894680000000001
2026-08-24T05:43:33.473Z,2.4391099999999994,-13.00423,0.00010000000000000286,-0.043399999999999994,-1.9878599999999995,11.894680000000001
2026-08-24T05:43:38.474Z,2.43966,-13.242930000000001,0.00010000000000000286,-0.043399999999999994,-1.98841,12.133379999999999
2026-08-24T05:43:43.474Z,2.4410600000000002,-13.85053,0.00010000000000000286,-0.043399999999999994,-1.9898100000000003,12.74098
2026-08-24T05:43:48.476Z,2.441509999999999,-14.04583,0.00010000000000000286,-0.043399999999999994,-1.990260000000001,12.93628
2026-08-24T05:43:53.478Z,2.439210000000001,-13.04763,0.00010000000000000286,-0.043399999999999994,-1.9879599999999993,11.93808
2026-08-24T05:43:58.480Z,2.438509999999999,-12.74383,0.00010000000000000286,-0.043399999999999994,-1.987260000000001,11.634279999999999
2026-08-24T05:44:03.490Z,2.4384099999999993,-12.70043,0.00010000000000000286,-0.043399999999999994,-1.9871600000000011,11.59088
2026-08-24T05:44:08.481Z,2.4384099999999993,-12.70043,0.00010000000000000286,-0.043399999999999994,-1.9871600000000011,11.59088
2026-08-24T05:44:13.483Z,2.438509999999999,-12.74383,0.00010000000000000286,-0.043399999999999994,-1.987260000000001,11.634279999999999
2026-08-24T05:44:18.485Z,2.4376099999999994,-12.35323,0.00010000000000000286,-0.043399999999999994,-1.9863599999999995,11.243680000000001
2026-08-24T05:44:23.486Z,2.436210000000001,-11.745629999999998,0.00010000000000000286,-0.043399999999999994,-1.9849599999999992,10.63608
2026-08-24T05:44:28.488Z,2.4355100000000007,-11.44183,0.00010000000000000286,-0.043399999999999994,-1.984259999999999,10.33228
2026-08-24T05:44:33.490Z,2.4341100000000004,-10.83423,0.00010000000000000286,-0.043399999999999994,-1.9828600000000005,9.724680000000001
2026-08-24T05:44:38.492Z,2.4332100000000008,-10.443629999999999,0.00010000000000000286,-0.043399999999999994,-1.9819600000000008,9.33408
2026-08-24T05:44:43.494Z,2.4337100000000014,-10.66063,0.00010000000000000286,-0.043399999999999994,-1.9824599999999997,9.55108
2026-08-24T05:44:48.495Z,2.4338099999999994,-10.704030000000001,0.00010000000000000286,-0.043399999999999994,-1.9825600000000012,9.594479999999999
2026-08-24T05:44:53.496Z,2.4337100000000014,-10.66063,0.00010000000000000286,-0.043399999999999994,-1.9824599999999997,9.55108
2026-08-24T05:44:58.497Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:45:03.508Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:45:08.501Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:45:13.503Z,2.4337100000000014,-10.66063,0.00010000000000000286,-0.043399999999999994,-1.9824599999999997,9.55108
2026-08-24T05:45:18.505Z,2.4345599999999994,-11.029530000000001,0.00010000000000000286,-0.043399999999999994,-1.9833100000000012,9.919979999999999
2026-08-24T05:45:23.507Z,2.435559999999999,-11.46353,0.00010000000000000286,-0.043399999999999994,-1.9843100000000007,10.35398
2026-08-24T05:45:28.509Z,2.435559999999999,-11.46353,0.00010000000000000286,-0.043399999999999994,-1.9843100000000007,10.35398
2026-08-24T05:45:33.511Z,2.436309999999999,-11.78903,0.00010000000000000286,-0.043399999999999994,-1.9850600000000007,10.67948
2026-08-24T05:45:38.512Z,2.4360099999999996,-11.65883,0.00010000000000000286,-0.043399999999999994,-1.9847599999999996,10.549280000000001
2026-08-24T05:45:43.514Z,2.434610000000001,-11.05123,0.00010000000000000286,-0.043399999999999994,-1.9833599999999993,9.94168
2026-08-24T05:45:48.516Z,2.43501,-11.22483,0.00010000000000000286,-0.043399999999999994,-1.9837599999999984,10.11528
2026-08-24T05:45:53.518Z,2.43501,-11.22483,0.00010000000000000286,-0.043399999999999994,-1.9837599999999984,10.11528
2026-08-24T05:45:58.520Z,2.4353099999999994,-11.355030000000001,0.00010000000000000286,-0.043399999999999994,-1.9840599999999995,10.24548
2026-08-24T05:46:03.524Z,2.434610000000001,-11.05123,0.00010000000000000286,-0.043399999999999994,-1.9833599999999993,9.94168
2026-08-24T05:46:08.523Z,2.4345099999999995,-11.00783,0.00010000000000000286,-0.043399999999999994,-1.9832599999999996,9.898280000000002
2026-08-24T05:46:13.523Z,2.4345099999999995,-11.00783,0.00010000000000000286,-0.043399999999999994,-1.9832599999999996,9.898280000000002
2026-08-24T05:46:18.525Z,2.434809999999999,-11.13803,0.00010000000000000286,-0.043399999999999994,-1.9835600000000007,10.02848
2026-08-24T05:46:23.527Z,2.434809999999999,-11.13803,0.00010000000000000286,-0.043399999999999994,-1.9835600000000007,10.02848
2026-08-24T05:46:28.528Z,2.4333099999999988,-10.48703,0.00010000000000000286,-0.043399999999999994,-1.9820600000000006,9.37748
2026-08-24T05:46:33.528Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:46:38.530Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:46:43.531Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:46:48.531Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:46:53.533Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:46:58.534Z,2.4330099999999995,-10.35683,0.00010000000000000286,-0.043399999999999994,-1.9817599999999995,9.24728
2026-08-24T05:47:03.540Z,2.433110000000001,-10.400229999999999,0.00010000000000000286,-0.043399999999999994,-1.9818599999999993,9.29068
2026-08-24T05:47:08.538Z,2.43361,-10.61723,0.00010000000000000286,-0.043399999999999994,-1.98236,9.50768
2026-08-24T05:47:13.540Z,2.433960000000001,-10.769129999999999,0.00010000000000000286,-0.043399999999999994,-1.9827100000000009,9.65958
2026-08-24T05:47:18.542Z,2.43431,-10.92103,0.00010000000000000286,-0.043399999999999994,-1.98306,9.81148
2026-08-24T05:47:23.545Z,2.43431,-10.92103,0.00010000000000000286,-0.043399999999999994,-1.98306,9.81148
2026-08-24T05:47:28.545Z,2.43431,-10.92103,0.00010000000000000286,-0.043399999999999994,-1.98306,9.81148
2026-08-24T05:47:33.547Z,2.4330599999999993,-10.378530000000001,0.00010000000000000286,-0.043399999999999994,-1.9818100000000012,9.268979999999999
2026-08-24T05:47:38.547Z,2.43281,-10.27003,0.00010000000000000286,-0.043399999999999994,-1.98156,9.16048
2026-08-24T05:47:43.549Z,2.43271,-10.226629999999998,0.00010000000000000286,-0.043399999999999994,-1.9814600000000002,9.11708
2026-08-24T05:47:48.550Z,2.4332100000000008,-10.443629999999999,0.00010000000000000286,-0.043399999999999994,-1.9819600000000008,9.33408
2026-08-24T05:47:53.550Z,2.43351,-10.57383,0.00010000000000000286,-0.043399999999999994,-1.9822600000000001,9.46428
2026-08-24T05:47:58.552Z,2.433909999999999,-10.74743,0.00010000000000000286,-0.043399999999999994,-1.982660000000001,9.63788
2026-08-24T05:48:03.563Z,2.433960000000001,-10.769129999999999,0.00010000000000000286,-0.043399999999999994,-1.9827100000000009,9.65958
2026-08-24T05:48:08.554Z,2.433909999999999,-10.74743,0.00010000000000000286,-0.043399999999999994,-1.982660000000001,9.63788
2026-08-24T05:48:13.556Z,2.433909999999999,-10.74743,0.00010000000000000286,-0.043399999999999994,-1.982660000000001,9.63788
2026-08-24T05:48:18.558Z,2.4355100000000007,-11.44183,0.00010000000000000286,-0.043399999999999994,-1.984259999999999,10.33228
2026-08-24T05:48:23.560Z,2.4355100000000007,-11.44183,0.00010000000000000286,-0.043399999999999994,-1.984259999999999,10.33228
2026-08-24T05:48:28.562Z,2.4355100000000007,-11.44183,0.00010000000000000286,-0.043399999999999994,-1.984259999999999,10.33228
2026-08-24T05:48:33.564Z,2.4355100000000007,-11.44183,0.00010000000000000286,-0.043399999999999994,-1.984259999999999,10.33228
2026-08-24T05:48:38.565Z,2.43501,-11.22483,0.00010000000000000286,-0.043399999999999994,-1.9837599999999984,10.11528
2026-08-24T05:48:43.567Z,2.4353099999999994,-11.355030000000001,0.00010000000000000286,-0.043399999999999994,-1.9840599999999995,10.24548
2026-08-24T05:48:48.568Z,2.435360000000001,-11.37673,0.00010000000000000286,-0.043399999999999994,-1.9841099999999994,10.26718
2026-08-24T05:48:53.568Z,2.4353099999999994,-11.355030000000001,0.00010000000000000286,-0.043399999999999994,-1.9840599999999995,10.24548
2026-08-24T05:48:58.570Z,2.4344099999999997,-10.96443,0.00010000000000000286,-0.043399999999999994,-1.9831600000000016,9.85488
2026-08-24T05:49:03.582Z,2.4344099999999997,-10.96443,0.00010000000000000286,-0.043399999999999994,-1.9831600000000016,9.85488
2026-08-24T05:49:08.574Z,2.4340100000000007,-10.79083,0.00010000000000000286,-0.043399999999999994,-1.982759999999999,9.681280000000001
2026-08-24T05:49:13.574Z,2.433909999999999,-10.74743,0.00010000000000000286,-0.043399999999999994,-1.982660000000001,9.63788
2026-08-24T05:49:18.577Z,2.4332100000000008,-10.443629999999999,0.00010000000000000286,-0.043399999999999994,-1.9819600000000008,9.33408
2026-08-24T05:49:23.578Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:28.578Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:33.579Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:38.582Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:43.583Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:48.585Z,2.4315099999999994,-9.705829999999999,0.00010000000000000286,-0.043399999999999994,-1.9802599999999995,8.59628
2026-08-24T05:49:53.587Z,2.4303100000000004,-9.185030000000001,0.00010000000000000286,-0.043399999999999994,-1.9790600000000005,8.075479999999999
2026-08-24T05:49:58.590Z,2.4299099999999996,-9.01143,0.00010000000000000286,-0.043399999999999994,-1.9786599999999996,7.901880000000001
2026-08-24T05:50:03.597Z,2.4299099999999996,-9.01143,0.00010000000000000286,-0.043399999999999994,-1.9786599999999996,7.901880000000001
2026-08-24T05:50:08.594Z,2.4292099999999994,-8.70763,0.00010000000000000286,-0.043399999999999994,-1.9779599999999995,7.5980799999999995
2026-08-24T05:50:13.596Z,2.429309999999999,-8.75103,0.00010000000000000286,-0.043399999999999994,-1.978060000000001,7.64148
2026-08-24T05:50:18.598Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:23.599Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:28.601Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:33.604Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:38.605Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:43.608Z,2.4295100000000005,-8.83783,0.00010000000000000286,-0.043399999999999994,-1.9782599999999988,7.728280000000001
2026-08-24T05:50:48.609Z,2.42901,-8.62083,0.00010000000000000286,-0.043399999999999994,-1.97776,7.51128
2026-08-24T05:50:53.611Z,2.42901,-8.62083,0.00010000000000000286,-0.043399999999999994,-1.97776,7.51128
2026-08-24T05:50:58.613Z,2.428510000000001,-8.40383,0.00010000000000000286,-0.043399999999999994,-1.9772599999999994,7.2942800000000005
2026-08-24T05:51:03.629Z,2.4269099999999995,-7.70943,0.00010000000000000286,-0.043399999999999994,-1.9756599999999995,6.599880000000001
2026-08-24T05:51:08.617Z,2.4266099999999993,-7.57923,0.00010000000000000286,-0.043399999999999994,-1.9753600000000002,6.46968
2026-08-24T05:51:13.618Z,2.4266099999999993,-7.57923,0.00010000000000000286,-0.043399999999999994,-1.9753600000000002,6.46968
2026-08-24T05:51:18.618Z,2.4245100000000006,-6.66783,0.00010000000000000286,-0.043399999999999994,-1.9732599999999998,5.55828
2026-08-24T05:51:23.621Z,2.4238099999999996,-6.36403,0.00010000000000000286,-0.043399999999999994,-1.9725600000000005,5.25448
2026-08-24T05:51:28.622Z,2.42476,-6.776330000000001,0.00010000000000000286,-0.043399999999999994,-1.9735099999999992,5.66678
2026-08-24T05:51:33.624Z,2.424809999999999,-6.79803,0.00010000000000000286,-0.043399999999999994,-1.97356,5.68848
2026-08-24T05:51:38.626Z,2.4245100000000006,-6.66783,0.00010000000000000286,-0.043399999999999994,-1.9732599999999998,5.55828
2026-08-24T05:51:43.629Z,2.4247099999999993,-6.754630000000001,0.00010000000000000286,-0.043399999999999994,-1.9734600000000002,5.64508
2026-08-24T05:51:48.629Z,2.4247099999999993,-6.754630000000001,0.00010000000000000286,-0.043399999999999994,-1.9734600000000002,5.64508
2026-08-24T05:51:53.631Z,2.4247099999999993,-6.754630000000001,0.00010000000000000286,-0.043399999999999994,-1.9734600000000002,5.64508
2026-08-24T05:51:58.633Z,2.4247099999999993,-6.754630000000001,0.00010000000000000286,-0.043399999999999994,-1.9734600000000002,5.64508
2026-08-24T05:52:03.644Z,2.4241099999999998,-6.49423,0.00010000000000000286,-0.043399999999999994,-1.9728600000000007,5.3846799999999995
2026-08-24T05:52:08.636Z,2.4241099999999998,-6.49423,0.00010000000000000286,-0.043399999999999994,-1.9728600000000007,5.3846799999999995
2026-08-24T05:52:13.638Z,2.4249100000000006,-6.84143,0.00010000000000000286,-0.043399999999999994,-1.9736599999999997,5.731879999999999
2026-08-24T05:52:18.639Z,2.4249100000000006,-6.84143,0.00010000000000000286,-0.043399999999999994,-1.9736599999999997,5.731879999999999
2026-08-24T05:52:23.641Z,2.425109999999999,-6.92823,0.00010000000000000286,-0.043399999999999994,-1.9738600000000002,5.81868
2026-08-24T05:52:28.644Z,2.425109999999999,-6.92823,0.00010000000000000286,-0.043399999999999994,-1.9738600000000002,5.81868
2026-08-24T05:52:33.647Z,2.425109999999999,-6.92823,0.00010000000000000286,-0.043399999999999994,-1.9738600000000002,5.81868
2026-08-24T05:52:38.650Z,2.425109999999999,-6.92823,0.00010000000000000286,-0.043399999999999994,-1.9738600000000002,5.81868
2026-08-24T05:52:43.653Z,2.425109999999999,-6.92823,0.00010000000000000286,-0.043399999999999994,-1.9738600000000002,5.81868
2026-08-24T05:52:48.655Z,2.4276599999999995,-8.03493,0.00010000000000000286,-0.043399999999999994,-1.9764099999999996,6.9253800000000005
2026-08-24T05:52:53.657Z,2.4280100000000004,-8.186829999999999,0.00010000000000000286,-0.043399999999999994,-1.9767600000000005,7.07728
2026-08-24T05:52:58.658Z,2.4280100000000004,-8.186829999999999,0.00010000000000000286,-0.043399999999999994,-1.9767600000000005,7.07728
2026-08-24T05:53:03.673Z,2.4280100000000004,-8.186829999999999,0.00010000000000000286,-0.043399999999999994,-1.9767600000000005,7.07728
2026-08-24T05:53:08.661Z,2.4284099999999995,-8.36043,0.00010000000000000286,-0.043399999999999994,-1.9771599999999996,7.25088
2026-08-24T05:53:13.663Z,2.4284099999999995,-8.36043,0.00010000000000000286,-0.043399999999999994,-1.9771599999999996,7.25088
2026-08-24T05:53:18.666Z,2.4284099999999995,-8.36043,0.00010000000000000286,-0.043399999999999994,-1.9771599999999996,7.25088
2026-08-24T05:53:23.667Z,2.4284099999999995,-8.36043,0.00010000000000000286,-0.043399999999999994,-1.9771599999999996,7.25088
2026-08-24T05:53:28.669Z,2.4292099999999994,-8.70763,0.00010000000000000286,-0.043399999999999994,-1.9779599999999995,7.5980799999999995
2026-08-24T05:53:33.671Z,2.4292099999999994,-8.70763,0.00010000000000000286,-0.043399999999999994,-1.9779599999999995,7.5980799999999995
2026-08-24T05:53:38.673Z,2.4292099999999994,-8.70763,0.00010000000000000286,-0.043399999999999994,-1.9779599999999995,7.5980799999999995
2026-08-24T05:53:43.676Z,2.4288600000000002,-8.555729999999999,0.00010000000000000286,-0.043399999999999994,-1.9776100000000003,7.44618
2026-08-24T05:53:48.676Z,2.428610000000001,-8.44723,0.00010000000000000286,-0.043399999999999994,-1.9773599999999991,7.33768
2026-08-24T05:53:53.678Z,2.428610000000001,-8.44723,0.00010000000000000286,-0.043399999999999994,-1.9773599999999991,7.33768
2026-08-24T05:53:58.681Z,2.428610000000001,-8.44723,0.00010000000000000286,-0.043399999999999994,-1.9773599999999991,7.33768
2026-08-24T05:54:03.684Z,2.428610000000001,-8.44723,0.00010000000000000286,-0.043399999999999994,-1.9773599999999991,7.33768
2026-08-24T05:54:08.683Z,2.428610000000001,-8.44723,0.00010000000000000286,-0.043399999999999994,-1.9773599999999991,7.33768
2026-08-24T05:54:13.685Z,2.42981,-8.96803,0.00010000000000000286,-0.043399999999999994,-1.9785599999999999,7.858479999999999
2026-08-24T05:54:18.686Z,2.4308099999999992,-9.40203,0.00010000000000000286,-0.043399999999999994,-1.979560000000001,8.29248
2026-08-24T05:54:23.689Z,2.4349100000000004,-11.18143,0.00010000000000000286,-0.043399999999999994,-1.9836600000000004,10.07188
2026-08-24T05:54:28.690Z,2.4353099999999994,-11.355030000000001,0.00010000000000000286,-0.043399999999999994,-1.9840599999999995,10.24548
2026-08-24T05:54:33.692Z,2.437010000000001,-12.09283,0.00010000000000000286,-0.043399999999999994,-1.985759999999999,10.98328
2026-08-24T05:54:38.694Z,2.437010000000001,-12.09283,0.00010000000000000286,-0.043399999999999994,-1.985759999999999,10.98328
2026-08-24T05:54:43.695Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:54:48.697Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:54:53.697Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:54:58.699Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:55:03.711Z,2.43651,-11.87583,0.00010000000000000286,-0.043399999999999994,-1.9852599999999985,10.76628
2026-08-24T05:55:08.702Z,2.43581,-11.572030000000002,0.00010000000000000286,-0.043399999999999994,-1.98456,10.46248
2026-08-24T05:55:13.703Z,2.43581,-11.572030000000002,0.00010000000000000286,-0.043399999999999994,-1.98456,10.46248
2026-08-24T05:55:18.703Z,2.436860000000001,-12.02773,0.00010000000000000286,-0.043399999999999994,-1.9856099999999994,10.91818
2026-08-24T05:55:23.704Z,2.4368099999999995,-12.00603,0.00010000000000000286,-0.043399999999999994,-1.9855599999999995,10.89648
2026-08-24T05:55:28.705Z,2.4368099999999995,-12.00603,0.00010000000000000286,-0.043399999999999994,-1.9855599999999995,10.89648
2026-08-24T05:55:33.706Z,2.4368099999999995,-12.00603,0.00010000000000000286,-0.043399999999999994,-1.9855599999999995,10.89648
2026-08-24T05:55:38.708Z,2.4357100000000003,-11.52863,0.00010000000000000286,-0.043399999999999994,-1.9844600000000003,10.419080000000001
2026-08-24T05:55:43.708Z,2.4357100000000003,-11.52863,0.00010000000000000286,-0.043399999999999994,-1.9844600000000003,10.419080000000001
2026-08-24T05:55:48.710Z,2.4353099999999994,-11.355030000000001,0.00010000000000000286,-0.043399999999999994,-1.9840599999999995,10.24548
2026-08-24T05:55:53.711Z,2.433159999999999,-10.42193,0.00010000000000000286,-0.043399999999999994,-1.981910000000001,9.31238
2026-08-24T05:55:58.712Z,2.43281,-10.27003,0.00010000000000000286,-0.043399999999999994,-1.98156,9.16048
2026-08-24T05:56:03.716Z,2.43281,-10.27003,0.00010000000000000286,-0.043399999999999994,-1.98156,9.16048
2026-08-24T05:56:08.713Z,2.43281,-10.27003,0.00010000000000000286,-0.043399999999999994,-1.98156,9.16048
2026-08-24T05:56:13.714Z,2.433110000000001,-10.400229999999999,0.00010000000000000286,-0.043399999999999994,-1.9818599999999993,9.29068
2026-08-24T05:56:18.715Z,2.4338099999999994,-10.704030000000001,0.00010000000000000286,-0.043399999999999994,-1.9825600000000012,9.594479999999999
2026-08-24T05:56:23.716Z,2.43421,-10.87763,0.00010000000000000286,-0.043399999999999994,-1.9829600000000003,9.76808
